"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"07/27/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/27/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","15"
"07/27/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","16"
"07/27/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","23"
"07/27/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","17"
"07/27/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","12"
"07/27/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"07/28/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"07/28/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"07/28/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/28/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/28/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"07/28/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"07/28/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"07/28/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","15"
"07/28/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"07/28/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"07/28/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/28/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"07/28/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"07/28/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/28/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/28/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/28/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/28/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/29/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/29/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/29/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/29/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","7"
"07/29/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/29/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/29/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/29/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"07/29/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/29/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/29/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/29/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/29/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/29/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"07/29/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
