"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"01/23/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/23/2016 10:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/23/2016 11:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/23/2016 12:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/24/2016 01:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 02:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 03:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/24/2016 04:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/24/2016 05:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/24/2016 06:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 07:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 08:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 09:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 10:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 11:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 12:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 01:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 02:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/24/2016 03:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 04:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 05:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 06:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/24/2016 07:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/24/2016 08:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/24/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 10:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/24/2016 11:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/24/2016 12:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/25/2016 01:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/25/2016 02:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/25/2016 03:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/25/2016 04:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/25/2016 05:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/25/2016 06:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/25/2016 07:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/25/2016 08:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/25/2016 09:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/25/2016 10:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","9"
"01/25/2016 11:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","9"
"01/25/2016 12:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/25/2016 01:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/25/2016 02:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/25/2016 03:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/25/2016 04:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/25/2016 05:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","1"
"01/25/2016 06:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/25/2016 07:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","14"
"01/25/2016 08:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","16"
"01/25/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/25/2016 10:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/25/2016 11:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/25/2016 12:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/26/2016 01:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","9"
"01/26/2016 02:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/26/2016 03:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/26/2016 04:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","9"
"01/26/2016 05:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","12"
"01/26/2016 06:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","11"
"01/26/2016 07:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","15"
"01/26/2016 08:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/26/2016 09:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/26/2016 10:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/26/2016 11:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/26/2016 12:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/26/2016 01:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/26/2016 02:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/26/2016 03:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/26/2016 04:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/26/2016 05:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/26/2016 06:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/26/2016 07:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/26/2016 08:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/26/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/26/2016 10:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/26/2016 11:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/26/2016 12:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/27/2016 01:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/27/2016 02:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","11"
"01/27/2016 03:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","12"
"01/27/2016 04:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","11"
"01/27/2016 05:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/27/2016 06:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","13"
"01/27/2016 07:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","11"
"01/27/2016 08:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","12"
"01/27/2016 09:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","12"
"01/27/2016 10:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","11"
"01/27/2016 11:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/27/2016 12:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/27/2016 01:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/27/2016 02:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/27/2016 03:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/27/2016 04:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/27/2016 05:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/27/2016 06:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/27/2016 07:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/27/2016 08:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/27/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/27/2016 10:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/27/2016 11:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/27/2016 12:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/28/2016 01:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","3"
"01/28/2016 02:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","2"
"01/28/2016 03:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/28/2016 04:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/28/2016 05:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/28/2016 06:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","10"
"01/28/2016 07:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/28/2016 08:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","13"
"01/28/2016 09:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","9"
"01/28/2016 10:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/28/2016 11:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/28/2016 12:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/28/2016 01:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","8"
"01/28/2016 02:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/28/2016 03:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","7"
"01/28/2016 04:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/28/2016 05:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","1"
"01/28/2016 06:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/28/2016 07:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/28/2016 08:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/28/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"01/28/2016 10:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","5"
"01/28/2016 11:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"01/28/2016 12:00:00 AM","PM2.5","µg/m3","Kentville","BAM1020","4"
"02/18/2016 03:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","2"
"02/18/2016 04:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","4"
"02/18/2016 05:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","7"
"02/18/2016 06:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","6"
"02/18/2016 07:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","7"
"02/18/2016 08:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","10"
"02/18/2016 09:00:00 PM","PM2.5","µg/m3","Kentville","BAM1020","8"
