"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"10/14/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/14/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/14/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/14/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/14/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/14/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/14/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/14/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/14/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/14/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/14/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/15/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/15/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/15/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/15/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/15/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/15/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/15/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/15/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/15/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/15/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/15/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/15/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/15/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/15/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/15/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/15/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/30/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/30/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/30/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"10/30/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/30/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"10/30/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/30/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"10/30/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/30/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/30/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"10/30/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"10/30/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/30/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/30/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"10/30/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"10/31/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"10/31/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"10/31/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"10/31/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"10/31/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"10/31/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/01/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/01/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/01/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/01/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/01/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/01/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/01/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"11/01/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"11/01/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"11/01/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"11/01/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/01/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/01/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/01/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/01/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/01/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/01/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/01/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/01/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"11/01/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"11/01/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"11/01/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","11"
"11/01/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","10"
"11/01/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"11/02/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","13"
"11/02/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"11/02/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"11/02/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"11/02/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/02/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/02/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/02/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/02/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/02/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/02/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/02/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/02/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/02/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/03/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/03/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/03/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/03/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/03/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/03/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/03/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/03/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/03/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/03/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/03/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/03/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/03/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/03/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/04/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/04/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/04/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/04/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/04/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/04/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/04/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/04/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/04/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/04/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/04/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/04/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/05/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/05/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/05/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","13"
"11/05/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/05/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/05/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"11/05/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/05/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/05/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/05/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/05/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/05/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/05/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/05/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/05/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/06/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/06/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/06/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/06/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/06/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/06/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/06/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/06/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/06/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/07/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/07/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/07/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/07/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/07/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/07/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/07/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/07/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/07/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/07/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/07/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/07/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/07/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/07/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/07/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/08/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/08/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/08/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/08/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/08/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/08/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/08/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/08/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/08/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/08/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/08/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"11/08/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/08/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/08/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/08/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/08/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/09/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/09/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/09/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/09/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/09/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/09/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/10/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/10/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/10/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/10/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/10/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/10/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/10/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/10/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/10/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/10/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/10/2003 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/10/2003 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/10/2003 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/10/2003 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/10/2003 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/10/2003 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"11/10/2003 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"11/10/2003 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/10/2003 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/10/2003 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/10/2003 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/10/2003 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/10/2003 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/10/2003 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/11/2003 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/11/2003 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/11/2003 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/11/2003 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"11/11/2003 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/11/2003 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"11/11/2003 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"11/11/2003 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"11/11/2003 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"11/11/2003 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","10"
